sample_id,run_id,backend,mode,scenario,config_profile,research_tier,research_acceptance,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,param_ARMING_CHECK,backend_ardupilot,mode_stabilize,scenario_nominal,config_profile_ardupilot_real_stabilize_nominal,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260409_121946_ardupilot_manual_broad_composite_r1:000010,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762395798362368,10,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,257024.0,1.7757623666217044e+18,404992.0,nan,nan,1.7757623666217044e+18,1.7757623666217044e+18,1.7757623666217044e+18,485601280.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000011,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762395852185856,11,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,268544.0,1.775762366675528e+18,417280.0,nan,nan,1.775762366675528e+18,1.775762366675528e+18,1.775762366675528e+18,431777792.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000012,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762395905844224,12,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,254976.0,1.7757623667291863e+18,395008.0,nan,nan,1.7757623667291863e+18,1.7757623667291863e+18,1.7757623667291863e+18,378119424.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000013,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762395959637248,13,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,281344.0,1.7757623667829793e+18,439552.0,nan,nan,1.7757623667829793e+18,1.7757623667829793e+18,1.7757623667829793e+18,324326400.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000014,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396016083456,14,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,253696.0,1.7757623668394255e+18,506880.0,nan,nan,1.7757623668394255e+18,1.7757623668394255e+18,1.7757623668394255e+18,267880192.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000015,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396069869056,15,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,253696.0,1.7757623668932111e+18,397312.0,nan,nan,1.7757623668932111e+18,1.7757623668932111e+18,1.7757623668932111e+18,214094592.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000016,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396123457536,16,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,222720.0,1.7757623669467996e+18,318720.0,nan,nan,1.7757623669467996e+18,1.7757623669467996e+18,1.7757623669467996e+18,160506112.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000017,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396176013824,17,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,264192.0,1.775762366999356e+18,412416.0,nan,nan,1.775762366999356e+18,1.775762366999356e+18,1.775762366999356e+18,107949824.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000018,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396229709568,18,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,261632.0,1.7757623670530516e+18,413440.0,nan,nan,1.7757623670530516e+18,1.7757623670530516e+18,1.7757623670530516e+18,54254080.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000019,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396283679744,19,0.09231247985116568,0.07384998388093254,0.03692499194046627,0.653323249274642,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,439552.0,1.7757623671070218e+18,569856.0,nan,nan,1.7757623671070218e+18,1.7757623671070218e+18,1.7757623671070218e+18,283904.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-0.027,-0.027,0.0,-0.02,-0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.02,0.02,0.02,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000020,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396337469696,20,0.10910987147487244,0.08728789717989796,0.04364394858994898,0.6539279553730954,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,250368.0,1.7757623671608118e+18,389120.0,nan,nan,1.7757623671608118e+18,1.7757623671608118e+18,1.7757623671608118e+18,53506048.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,-0.01,-0.027,-0.027,0.0,-0.02,-0.01,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.015,0.02,0.015811388300841896,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000021,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396391213056,21,0.12236403542551832,0.09789122834041467,0.04894561417020733,0.6544051052753187,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.02,-0.027,-0.02,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,252672.0,1.7757623672145551e+18,410624.0,nan,nan,1.7757623672145551e+18,1.7757623672145551e+18,1.7757623672145551e+18,107249408.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,-0.01,-0.027,-0.027,0.0,-0.02,-0.01,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000022,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396444852736,22,0.13173053260510867,0.10538442608408694,0.05269221304204347,0.6547422991737839,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,231680.0,1.7757623672681948e+18,366592.0,nan,nan,1.7757623672681948e+18,1.7757623672681948e+18,1.7757623672681948e+18,160889088.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_121946_ardupilot_manual_broad_composite_r1:000023,20260409_121946_ardupilot_manual_broad_composite_r1,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762396498471424,23,0.13704506925296941,0.10963605540237553,0.054818027701187766,0.6549336224931069,0.04,0.03,355.57,0.011795548722147942,0.0045570083893835545,0.3630072772502899,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005325559177435935,-0.00032065800041891634,-0.0005750847049057484,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2225321512669325,-0.14233681047335267,-0.36294491098669823,completed,0,261632.0,1.7757623673218135e+18,413952.0,nan,nan,1.7757623673218135e+18,1.7757623673218135e+18,1.7757623673218135e+18,214507776.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4517846105992967,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.011795548722147942,0.011795548722147942,0.0,0.0045570083893835545,0.0045570083893835545,0.0,0.3630072772502899,0.3630072772502899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.011795548722147942,0.011795548722147942,0.011795548722147942,0.0045570083893835545,0.0045570083893835545,0.0045570083893835545,0.3630072772502899,0.3630072772502899,0.3630072772502899,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
